occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
47-2072;Pile-driver operators;;          4790;       8.3;         24.83;         51640;           2.5;         14.25;         17.52;         23.01;         32.94;         38.01;         29640;         36440;         47850;         68510;         79060;;
47-2073;Operating engineers and other construction equipment operators;;        398910;       0.9;         20.97;         43630;           0.4;         12.47;         14.78;         18.88;         25.49;         33.34;         25930;         30730;         39270;         53030;         69340;;
47-2081;Drywall and ceiling tile installers;;        128740;       1.9;         19.68;         40940;           0.9;         11.64;         14.23;         18.12;         23.80;         31.72;         24200;         29600;         37700;         49510;         65980;;
47-2082;Tapers;;         31850;       2.7;         22.07;         45900;           1.1;         12.62;         15.45;         21.03;         28.27;         34.91;         26260;         32140;         43740;         58790;         72610;;
47-2111;Electricians;;        633010;       0.8;         23.98;         49890;           0.4;         13.54;         17.00;         22.32;         29.88;         38.18;         28160;         35350;         46420;         62160;         79420;;
47-2121;Glaziers;;         51730;       3.3;         18.74;         38990;           1.2;         10.65;         13.37;         17.11;         22.66;         30.47;         22160;         27820;         35580;         47130;         63370;;
47-2131;Insulation workers, floor, ceiling, and wall;;         28390;       4.5;         16.79;         34920;           2.5;          9.61;         12.04;         15.34;         19.64;         26.53;         19990;         25050;         31900;         40860;         55180;;
47-2132;Insulation workers, mechanical;;         30150;       3.6;         19.99;         41570;           1.5;         11.46;         14.01;         17.95;         24.58;         32.82;         23840;         29140;         37340;         51120;         68270;;
47-2141;Painters, construction and maintenance;;        250310;       1.0;         17.56;         36510;           0.6;         10.75;         13.13;         15.85;         20.55;         27.16;         22360;         27310;         32960;         42750;         56480;;
47-2142;Paperhangers;;          4610;       9.3;         19.00;         39520;           2.9;         10.82;         13.64;         16.76;         23.08;         33.48;         22510;         28370;         34860;         48000;         69630;;
47-2151;Pipelayers;;         54440;       2.4;         17.45;         36300;           0.8;         10.74;         12.84;         15.72;         20.85;         27.43;         22330;         26700;         32710;         43370;         57060;;
47-2152;Plumbers, pipefitters, and steamfitters;;        437540;       1.1;         23.65;         49200;           0.5;         13.22;         16.63;         21.94;         29.66;         37.93;         27500;         34590;         45640;         61690;         78890;;
47-2161;Plasterers and stucco masons;;         43290;       4.0;         19.27;         40070;           1.1;         12.01;         14.36;         18.01;         22.94;         29.59;         24970;         29860;         37470;         47720;         61550;;
