occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
47-3012;Helpers--carpenters;;        104200;       2.2;         11.63;         24190;           0.6;          7.75;          9.32;         11.09;         13.47;         16.17;         16120;         19390;         23060;         28020;         33630;;
47-3013;Helpers--electricians;;        100550;       2.1;         12.05;         25050;           0.6;          8.04;          9.52;         11.42;         14.00;         17.07;         16730;         19800;         23760;         29120;         35500;;
47-3014;Helpers--painters, paperhangers, plasterers, and stucco masons;;         23390;       4.0;         10.87;         22620;           1.1;          7.62;          8.64;         10.25;         12.25;         14.82;         15860;         17970;         21330;         25490;         30820;;
47-3015;Helpers--pipelayers, plumbers, pipefitters, and steamfitters;;         81510;       2.2;         12.22;         25430;           0.6;          8.18;          9.71;         11.50;         14.07;         17.21;         17020;         20190;         23910;         29270;         35800;;
47-3016;Helpers--roofers;;         21050;       3.0;         10.93;         22740;           0.8;          7.70;          8.94;         10.46;         12.53;         15.07;         16020;         18590;         21760;         26060;         31340;;
47-3019;Helpers, construction trades, all other;;         35880;       3.4;         11.93;         24820;           1.1;          7.52;          9.10;         10.94;         13.72;         17.53;         15650;         18930;         22760;         28540;         36460;;
47-4011;Construction and building inspectors;;         96630;       1.5;         23.37;         48620;           0.6;         14.05;         17.60;         22.39;         28.26;         34.90;         29210;         36610;         46570;         58780;         72590;;
47-4021;Elevator installers and repairers;;         21700;       5.0;         29.78;         61930;           1.1;         17.79;         23.90;         30.59;         35.76;         42.14;         36990;         49710;         63620;         74390;         87660;;
47-4031;Fence erectors;;         24610;       5.8;         13.53;         28130;           1.5;          8.50;         10.23;         12.69;         15.59;         19.63;         17690;         21270;         26400;         32430;         40830;;
47-4041;Hazardous materials removal workers;;         38740;       3.2;         18.43;         38340;           1.1;         11.02;         13.31;         17.04;         22.75;         28.45;         22910;         27680;         35450;         47320;         59180;;
47-4051;Highway maintenance workers;;        138670;       1.5;         15.56;         32370;           0.5;          9.59;         11.96;         15.17;         18.73;         22.54;         19940;         24890;         31540;         38960;         46890;;
47-4061;Rail-track laying and maintenance equipment operators;;         13680;       4.0;         19.06;         39640;           1.1;         12.27;         15.67;         19.23;         22.01;         25.90;         25530;         32590;         40000;         45780;         53860;;
47-4071;Septic tank servicers and sewer pipe cleaners;;         22090;       4.3;         15.65;         32560;           1.0;          9.29;         11.74;         15.11;         18.78;         23.02;         19310;         24420;         31430;         39060;         47870;;
